Tool,Severity,Code,Description,Location,Line
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02648.java,77
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02649.java,77
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02650.java,77
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02651.java,77
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02653.java,77
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02654.java,77
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02655.java,77
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02656.java,77
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00001.java,88
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00005.java,118
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00007.java,66
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00017.java,68
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00019.java,103
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00020.java,108
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00020.java,114
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00020.java,120
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00020.java,126
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00020.java,132
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00020.java,138
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00020.java,144
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00035.java,118
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00050.java,109
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00050.java,115
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00050.java,121
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00050.java,127
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00050.java,133
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00050.java,139
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00050.java,145
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00053.java,135
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00053.java,141
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00053.java,147
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00053.java,153
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00053.java,159
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00053.java,165
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00054.java,132
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00054.java,138
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00054.java,144
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00054.java,150
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00054.java,156
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00054.java,162
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00055.java,128
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00055.java,134
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00055.java,140
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00055.java,146
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00055.java,152
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00055.java,158
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00055.java,164
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00056.java,138
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00056.java,144
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00056.java,150
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00056.java,156
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00056.java,162
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00056.java,168
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00056.java,174
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00057.java,138
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00058.java,125
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00059.java,135
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00062.java,94
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00063.java,94
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00065.java,94
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00090.java,86
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00091.java,81
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00092.java,100
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00093.java,92
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00119.java,136
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00119.java,142
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00119.java,148
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00119.java,154
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00119.java,160
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00119.java,166
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00120.java,120
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00120.java,126
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00120.java,132
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00120.java,138
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00120.java,144
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00120.java,150
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00121.java,128
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00121.java,134
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00121.java,140
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00121.java,146
CodeQL,warning,java/stack-trace-exposure,[Error information](1) can be exposed to an external user.,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00121.java,152
